price(mln),area,latitude,longitude,Bedrooms,Bathrooms,Balcony,parking,Lift,Status,neworold,Furnished_status,type_of_building
8.0,800.0,19.2941004,72.87088390000001,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
35.0,800.0,18.97607,72.82728,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
9.0,850.0,19.213685989379886,72.83841705322266,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
29.0,894.0,19.031132,72.843476,2.0,2.0,0.0,0.0,0.0,SAS,New Property,Semi-Furnished,Flat
22.0,1075.0,19.1443991597604,72.8472040421537,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
85.0,2650.0,19.11898803710937,72.86409759521484,5.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat
40.0,1850.0,19.2335321,72.839198,3.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
18.0,806.0,18.95412,72.83527,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
15.0,600.0,19.0327996,72.89635679999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
8.3,600.0,19.2783121,72.8580188,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
22.0,1250.0,19.13463078,72.82121292,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
14.6,550.0,19.20563,72.870613,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
18.5,667.0,19.118157,72.856716,2.0,2.0,1.0,1.0,1.0,SAS,New Property,Semi-Furnished,Flat
25.0,1065.0,19.116300944375464,72.83220084466467,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
20.0,675.0,19.081175,72.84143900000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
30.0,1350.0,19.05624,72.88755,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
17.0,718.0,19.099727,72.88606899999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
52.0,1390.0,19.100385,72.850466,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
11.0,1000.0,19.13662,72.93666999999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
40.0,2500.0,19.187838333333328,72.83435833333333,4.0,3.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Individual House
2.5,700.0,19.455772399902344,72.84564208984375,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
9.0,600.0,19.1664456,72.96257659999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
20.5,1250.0,19.062699,72.892612,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
12.5,853.0,19.1988214,72.8701056,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
6.4,738.0,19.3047794,72.8604097,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
24.0,1200.0,19.21404838562012,72.85497283935547,3.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
14.5,800.0,19.209943771362305,72.83087158203125,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
9.0,1500.0,19.369335174560547,72.8061294555664,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
22.200000000000003,975.0,19.213977813720703,72.85509490966797,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
42.5,2400.0,19.24376,72.8666,4.0,4.0,1.0,1.0,1.0,Ready to Move,Resale,Semi-Furnished,Flat
13.3,1000.0,19.2018545,72.815272,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
5.67,900.0,19.46161879,72.80099887,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
12.5,850.0,19.1590077,72.86927109999999,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
16.5,900.0,19.16732,72.87680999999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
80.0,2200.0,19.2335321,72.839198,6.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
21.0,1860.0,19.168886184692383,72.88127136230469,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
17.0,975.0,19.145862,72.933018,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
15.0,1000.0,18.95747,72.83013000000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
13.0,595.0,19.2420124,72.8559055,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
17.0,712.0,19.099727,72.88606899999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
16.0,850.0,19.13141,72.83313000000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
40.0,2000.0,19.2000877298614,72.87580661573949,4.0,4.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
20.0,1300.0,19.2022211816622,72.8215563499765,3.0,3.0,4.0,4.0,4.0,Ready to Move,New Property,SAS,Flat
6.0,1200.0,19.3104714,72.8452862,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
7.0,1000.0,19.39954,72.8604165,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
7.0,850.0,19.18897247314453,72.82200622558594,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat
155.0,2450.0,19.066309,72.827513,3.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
250.0,7500.0,19.057928,72.900514,7.0,8.0,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat
22.5,1150.0,19.0327996,72.89635679999999,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
7.0,675.0,19.282133102416992,72.86373138427734,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
32.0,1050.0,19.055229,72.83082900000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
49.0,2100.0,19.0038320445835,72.8505157603601,3.0,3.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
47.5,2450.0,19.061405,72.900648,4.0,3.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
6.2,800.0,19.1889733,72.8220064,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
55.0,1450.0,19.02669906616211,72.85302734375,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
21.0,940.0,19.12851,72.839966,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
9.0,1200.0,19.28217,72.87654,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
36.5,1050.0,19.07907,72.907976,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
47.5,1750.0,19.104806986511,72.8414179599237,3.0,3.0,6.0,6.0,6.0,Ready to Move,New Property,SAS,Flat
20.0,960.0,19.12865,72.85121,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
17.5,941.0,19.12258624,72.86705,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
8.0,900.0,19.282975,72.87361800000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
25.2,932.0,19.1154908,72.87269520000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
12.6,1008.0,19.264989,72.873387,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
5.7,920.0,19.2308654,73.0713733,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
16.200000000000003,1050.0,19.1613974316377,72.83648461597791,3.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Individual House
26.0,1350.0,19.1405116,72.8421555,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Individual House
16.5,750.0,19.013370513916016,72.8521728515625,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
6.4,585.0,19.26231203,72.87409673,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
18.0,755.0,19.19038,72.83293,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
11.8,800.0,19.14533,72.84138,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
13.5,750.0,19.136807,72.930675,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
8.0,965.0,19.294101,72.877716,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
22.5,1109.0,19.07907,72.907976,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
22.5,1200.0,19.0774603,72.884851,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
26.0,1000.0,19.1629924,72.83930190000001,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Furnished,Flat
18.5,668.0,19.225278,72.843817,2.0,2.0,2.0,2.0,2.0,Ready to Move,New Property,SAS,Flat
16.0,925.0,19.17539225,72.86148682,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
33.0,1350.0,19.2029612,72.84641059999998,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
20.0,880.0,19.12842,72.81988,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Individual House
6.0,800.0,19.055124,72.9154653,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
11.5,520.0,19.1538107,72.9504858,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
56.5,1350.0,18.9791649,72.8261584,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
34.0,1625.0,19.17655196,72.83785151,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
20.0,1150.0,19.1077728874082,72.89723402507059,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
105.0,1400.0,18.950754,72.80206379999998,4.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
9.7,995.0,19.28770256,72.87616278,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
20.0,1200.0,19.136807,72.930675,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
32.5,1500.0,19.1711446194544,72.84459686567929,3.0,3.0,3.0,3.0,3.0,Ready to Move,Resale,SAS,Flat
26.0,800.0,19.119478225708008,72.86381530761719,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
17.0,930.0,19.0561802,72.9080628,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
4.5,955.0,19.45405960083008,72.7688217163086,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,Furnished,Flat
14.9,1000.0,19.151461,72.941653,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
29.900000000000002,850.0,19.083911847835505,72.91009933408759,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
12.6,860.0,19.06307,72.89171,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
17.0,560.0,18.976914,72.83160500000001,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
18.5,763.0,19.1595755,72.9465747,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Individual House
120.0,1700.0,18.9542861,72.801325,2.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
18.0,750.0,19.05624,72.88755,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
10.0,995.0,19.2952027,72.8681801,3.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
27.5,1620.0,19.172922,72.953438,3.0,3.0,4.0,4.0,4.0,Ready to Move,New Property,SAS,Flat
120.0,1732.0,18.954286575317383,72.80132293701172,4.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
12.0,750.0,19.159226,72.932291,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
50.0,1950.0,18.97607040405273,72.82727813720703,3.0,4.0,3.0,3.0,3.0,Ready to Move,Resale,Semi-Furnished,Flat
12.0,1000.0,19.3093926,72.8485939,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
41.0,2050.0,19.118427276611328,72.8958511352539,3.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat
48.5,750.0,19.06525,72.82324,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
29.0,1675.0,19.20789513,72.83290576,3.0,3.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
38.0,1750.0,19.0252382034624,72.8670149641765,3.0,3.0,3.0,3.0,3.0,Ready to Move,New Property,SAS,Flat
36.0,1700.0,19.180237,72.85541490000001,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
14.4,890.0,19.115683,72.90400600000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
30.0,805.0,18.971336364746094,72.81462097167969,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
15.0,646.0,19.2110349093203,72.8623646039943,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
12.0,725.0,19.059906,72.8773938,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
35.0,920.0,19.1011094643526,72.8538091109164,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
15.5,1091.0,19.15233241581596,72.93268495239258,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
11.5,760.0,19.207582,72.819877,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
24.0,1404.0,19.1547839,72.8540607,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
88.0,2600.0,18.97656440734864,72.83280944824219,4.0,4.0,1.0,1.0,1.0,SAS,New Property,Semi-Furnished,Flat
25.0,1350.0,19.19038,72.83293,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
15.5,620.0,19.07906913757324,72.90797424316406,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Semi-Furnished,Flat
31.5,1650.0,19.2335321,72.839198,3.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Flat
22.5,1000.0,19.0472012,72.8722249,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
18.9,1200.0,19.208934,72.85967,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
27.0,908.0,19.04625,72.82381,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
55.0,1500.0,19.0815087,72.8376755,3.0,3.0,0.0,0.0,0.0,SAS,New Property,Semi-Furnished,Flat
8.0,900.0,19.168476104736328,73.0727767944336,2.0,2.0,1.0,1.0,1.0,SAS,New Property,Unfurnished,Flat
17.0,915.0,19.1154908,72.87269520000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
15.0,698.0,19.063615798950195,72.88359832763672,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
30.0,1200.0,19.063770294189453,72.90203094482422,3.0,3.0,1.0,1.0,1.0,Ready to Move,New Property,Unfurnished,Flat
14.0,850.0,19.0557574,72.8879574,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
44.400000000000006,1275.0,19.059112,72.907012,4.0,4.0,1.0,1.0,1.0,SAS,New Property,Unfurnished,Flat
14.0,1040.0,19.2009227301487,72.8629409971622,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
30.0,1300.0,19.18897247314453,72.82200622558594,3.0,3.0,1.0,1.0,1.0,Ready to Move,New Property,Semi-Furnished,Flat
11.5,800.0,19.20767974853516,72.83846282958984,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
19.0,1150.0,19.181124,72.839798,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
17.0,940.0,19.209943771362305,72.83087158203125,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
21.0,1060.0,19.1297376,72.8291555,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
29.0,1550.0,19.046411,72.91576500000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
19.5,1150.0,19.215110778808597,72.86300659179688,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
47.5,2100.0,19.05375289916992,72.89783477783203,3.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
21.0,1100.0,19.0774603,72.884851,2.0,2.0,1.0,1.0,1.0,Ready to Move,New Property,SAS,Flat
13.1,965.0,19.23177,72.82813,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
15.0,625.0,19.19576,72.83778000000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
50.0,5500.0,19.17067,72.93618000000001,4.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
16.5,750.0,19.2335321,72.839198,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
16.0,980.0,19.1116197,72.8539537,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
170.0,2000.0,19.0327996,72.89635679999999,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
6.7,800.0,19.266384,72.80413,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
19.0,1000.0,19.1521128,72.8287668,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
14.5,950.0,19.1164838,72.8853956,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
50.0,1000.0,19.03016,72.85753000000001,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
23.5,650.0,19.100385,72.850466,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,Unfurnished,Flat
10.0,1000.0,19.2879215,72.86920909999999,2.0,2.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
32.5,840.0,19.09735,72.82689,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
140.0,3000.0,19.06738,72.82571999999999,4.0,4.0,4.0,4.0,4.0,Ready to Move,Resale,SAS,Flat
17.5,614.0,19.0761042,72.9039516,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
6.8,1042.0,19.0330488,73.0296625,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
41.0,1620.0,19.174673080444336,72.94310760498047,4.0,3.0,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat
23.0,1296.0,19.1746739,72.94310379999999,3.0,2.0,0.0,0.0,0.0,SAS,Resale,Semi-Furnished,Flat
18.0,750.0,18.96249,72.81748,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
20.0,850.0,19.1257992,72.8448476,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
15.0,900.0,19.0327996,72.89635679999999,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Semi-Furnished,Flat
7.0,900.0,19.2941004,72.87088390000001,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Semi-Furnished,Flat
14.0,750.0,19.1664456,72.96257659999999,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
70.0,1550.0,19.07072639465332,72.83612823486328,4.0,4.0,0.0,0.0,0.0,Ready to Move,New Property,Semi-Furnished,Flat
6.5,1010.0,19.459599,72.816424,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
33.0,1000.0,19.13832,72.81002,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
6.1,850.0,19.30477905273437,72.86041259765625,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
17.5,849.0,19.123266220092773,72.84797668457031,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
15.0,880.0,19.1613974316377,72.83648461597791,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
16.4,1012.0,19.1489765,72.8390443,2.0,2.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Flat
42.5,775.0,19.055229,72.83082900000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
15.5,950.0,19.174673080444336,72.94310760498047,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
17.5,520.0,19.1054406,72.8411208,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
105.0,2050.0,18.97607,72.82728,3.0,3.0,3.0,3.0,3.0,Ready to Move,Resale,Furnished,Flat
16.8,900.0,19.155756,72.846862,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,SAS,Flat
28.0,1800.0,19.183128600000003,72.860624,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
20.5,1000.0,19.0908063,72.90766690000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
22.9,1060.0,19.16824722290039,72.94187927246094,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
107.5,3000.0,19.11740493774414,72.91024780273438,4.0,6.0,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat
12.0,725.0,19.1629924,72.83930190000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
6.2,700.0,19.4053281,72.7882785,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
22.6,1225.0,19.191842,72.83458123,2.0,3.0,0.0,0.0,0.0,SAS,Resale,Unfurnished,Flat
6.7,765.0,19.278546,72.870655,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
35.0,1700.0,19.162992477416992,72.83930206298828,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
35.0,1300.0,19.001439,72.840135,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
16.5,1660.0,19.16265,72.88384,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,Furnished,Flat
110.0,1500.0,19.10682487487793,72.82477569580078,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
45.0,1450.0,18.9734119,72.8207392,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Individual House
7.6,1025.0,19.290637300000004,72.879053,2.0,2.0,3.0,3.0,3.0,Ready to Move,New Property,SAS,Flat
14.2,1250.0,19.213054,72.81889100000001,2.0,2.0,1.0,1.0,1.0,SAS,Resale,Unfurnished,Flat
25.0,1500.0,19.1913396666603,72.862262257539,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
21.5,900.0,19.113731,72.84448,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Furnished,Flat
18.5,662.0,19.053946,72.885286,2.0,2.0,0.0,0.0,0.0,Ready to Move,New Property,SAS,Flat
14.0,800.0,19.2100454,72.8183494,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
8.4,999.0,19.282974243164062,72.87361907958984,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Flat
12.6,1058.0,19.155673,72.94114300000001,2.0,2.0,0.0,0.0,0.0,SAS,Resale,Semi-Furnished,Flat
19.0,700.0,19.090567,72.834885,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
62.5,1236.0,19.108472,72.83215799999999,3.0,3.0,3.0,3.0,3.0,SAS,Resale,Semi-Furnished,Flat
5.3,760.0,19.359258,72.812221,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,SAS,Flat
13.4,1035.0,19.10005168,72.88491275,2.0,2.0,0.0,0.0,0.0,SAS,New Property,Unfurnished,Flat
12.5,950.0,19.2539332,72.8672448,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
23.5,700.0,19.07047,72.84949329999999,2.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
38.5,1150.0,19.07072639465332,72.83612823486328,2.0,2.0,1.0,1.0,1.0,Ready to Move,New Property,Unfurnished,Flat
50.0,2300.0,19.119677300000003,72.9050809,4.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
25.0,1230.0,19.1184266,72.8958535,2.0,2.0,2.0,2.0,2.0,Ready to Move,Resale,Semi-Furnished,Individual House
17.8,920.0,19.12998,72.933221,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
145.0,2450.0,19.067380905151367,72.82572174072266,3.0,4.0,2.0,2.0,2.0,Ready to Move,Resale,Unfurnished,Individual House
34.0,1200.0,19.137356,72.836955,3.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
16.5,817.0,19.0485954284668,72.8882064819336,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
19.5,735.0,19.07907,72.907976,2.0,2.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
27.5,1400.0,19.1297376,72.8291555,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
40.0,2000.0,19.258105,72.8519218,3.0,4.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
10.0,1250.0,19.28217,72.87654,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
28.5,1000.0,19.11233329772949,72.86697387695312,2.0,2.0,3.0,3.0,3.0,Ready to Move,New Property,Semi-Furnished,Flat
17.5,850.0,19.177040100097656,72.84144592285156,3.0,3.0,0.0,0.0,0.0,Ready to Move,Resale,Unfurnished,Flat
18.5,1071.0,19.068051,72.89605,2.0,2.0,1.0,1.0,1.0,Ready to Move,New Property,Unfurnished,Flat
18.0,900.0,19.049179,72.9144,2.0,2.0,3.0,3.0,3.0,Ready to Move,Resale,Unfurnished,Flat
30.0,1350.0,19.18992042541504,72.84439849853516,3.0,3.0,1.0,1.0,1.0,Ready to Move,Resale,Unfurnished,Flat
24.900000000000002,750.0,19.00897,72.81551,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
18.5,950.0,19.1629924,72.83930190000001,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Furnished,Flat
35.0,1650.0,19.0128091,72.851598,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,Semi-Furnished,Flat
13.899999999999999,910.0,19.1116197,72.8539537,2.0,2.0,0.0,0.0,0.0,Ready to Move,Resale,SAS,Flat
